課碼,系所,課程標題,授課教師,課程類型,學分數,上課地點,上課時間,選課方法,授課方法,課程連結,課程概述,選課狀況-名額,選課狀況-選上人數,選課狀況-剩餘名額,選課狀況-已登記
6921,美術學系,東海課程-美術學系藝術策劃專題(沈裕昌老師1132-6921) ,沈裕昌,選修課,0-2,FA102,"五/7,8",,,https://course.thu.edu.tw/view/113/2/6921,閱讀策展相關理論文獻，推進當代策展觀念的思辨與探究。, 20,16            ,4,
6922,美術學系,東海課程-美術學系中國美術史專題研究—20世紀中國繪畫史(吳超然老師1132-6922) ,吳超然,選修課,0-2,FA102,"四/6,7",,,https://course.thu.edu.tw/view/113/2/6922,"1 瞭解西方對於modern,modernity的意涵，並對比中國方面的歷史發展
2 辛亥革命對於現代中國美術與文化的衝擊與意義
3 從五四運動到文化大革命的主要美術運動
4 1980年代改革開放後的先鋒藝術發展", 15,10            ,5,
6923,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6923,,,,,
6924,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6924,,,,,
6925,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6925,,,,,
6926,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6926,,,,,
6927,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6927,,,,,
6928,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6928,,,,,
6929,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6929,,,,,
6930,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6930,,,,,
6931,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6931,,,,,
6932,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6932,,,,,
6933,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6933,,,,,
6934,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6934,,,,,
6935,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6935,,,,,
6936,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6936,,,,,
6937,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6937,,,,,
6938,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6938,,,,,
6939,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6939,,,,,
6940,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6940,,,,,
6941,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6941,,,,,
6942,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6942,,,,,
6943,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6943,,,,,
6944,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6944,,,,,
6945,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6945,,,,,
6946,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6946,,,,,
6947,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6947,,,,,
6948,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6948,,,,,
6949,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6949,,,,,
6950,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/6950,,,,,
6951,美術系碩士在職專班,東海課程-美術系碩士在職專班畢業製作(美術教師老師1132-6951) ,美術教師,必修課,0-4,地點資訊不完整,,,,https://course.thu.edu.tw/view/113/2/6951,"1.培育具有專業發展能力的美術創作人才

2.培育藝文產業發展所需之藝術策劃人才

3.培育具有獨立研究能力的進階研究人員

4.具有創新能力及當代視野

5.具有藝術產業進階操作和整合職能", 70,39            ,31,
6952,美術系碩士在職專班,東海課程-美術系碩士在職專班古畫臨摹專題研究(李思賢老師1132-6952) ,李思賢,選修課,0-2,FA208,"四/10,11",,,https://course.thu.edu.tw/view/113/2/6952,"課程目標：
一、為了學生個人創作「應還從規矩」的臨摹中，找尋源頭、規律，及其運筆用墨之法。
二、理解古典畫繪中之空間結構，破除西方透視取景關係，學習東方文人視角之運用。
三、理解中國傳統繪畫中之理念、觀點，和畫家所注入之哲學思想。
四、了解中國山水畫、花鳥畫之歷史發展過程與思想。
課程內涵：
步驟一：選稿 (以元代之前山水畫作品為主)，以白色壁報紙放樣打草稿。
步驟二：覆底稿紙於草稿之上，以濃墨線條摹寫底稿。
步驟三：覆畫紙於底稿上，著手臨摹程序。從近處以濃墨畫山石，中側鋒並用，提按有別，筆勢、線條、墨色都要傳神。
步驟四：石上松樹枝幹穿插，疏密得體，以焦墨濃墨畫出。加畫松針要注意外形和內在結構。
步驟五：畫出中景主體山峰，山勢的走向和筆法一定要把握住氣勢，轉折處過渡自然，不能失去大勢，謹小慎微。
步驟六：加遠松在山峰上，要與山形一致，畫遠山瀑布，墨色須簡淡。
步驟七：淡墨烘染山石雲氣，注意留白形態，顯示白雲動勢，近石和遠山凹處以淡墨暈染。", 15,11            ,4,
6953,美術系碩士在職專班,東海課程-美術系碩士在職專班影像與書畫研習（二）(王怡然老師1132-6953) ,王怡然,選修課,0-2,FA102,"二/10,11",,,https://course.thu.edu.tw/view/113/2/6953,"廣泛研究東西方的影像藝術，通過書畫及藝術創作的傳播途徑，再現人們生活中的事物或者虛構人們純粹的想像，表達自己對世間萬物的感受和豐富的想像力。一、探討藝術創作的各種表現可能性
二、藉由閱讀文本及電影視覺影像，引導學生開創自我之繪畫語彙及表現方式，形成自我風格", 15,9            ,6,
6954,美術系碩士在職專班,東海課程-美術系碩士在職專班膠彩畫專題研究（二）(林彥良老師1132-6954) ,林彥良,選修課,0-2,FA102,"六/7,8",,,https://course.thu.edu.tw/view/113/2/6954,"一、透過膠彩畫家的風格技法中，探索膠彩技法的多元性與未來性。
二、分析比較古典與現代的膠彩表現手法。
三、日本畫家平山郁夫的作品研究分析。
四、日本畫會橫之会藝術家的作品研究分析。", 15,6            ,9,
6955,美術系碩士在職專班,東海課程-美術系碩士在職專班膠彩畫風格研究（二）(李貞慧老師1132-6955) ,李貞慧,選修課,0-2,FA102,"六/5,6",,,https://course.thu.edu.tw/view/113/2/6955,"一、藉由研究古今作品之表現形式及創作內涵，進行繪畫風格的討論賞析與實作分析。
二、透過保存修復觀點與古典技法的實踐，深化作品表現技術與價值。
三、從個人作品實作與古今名家作品討論中，追求個人風格的建構。
四、透過小型實驗版及顏料製作實驗中，了解材料的特性，提升大件作品製作能力。", 20,6            ,14,
6956,美術系碩士在職專班,東海課程-美術系碩士在職專班造形藝術研習（二）(張惠蘭老師1132-6956) ,張惠蘭,選修課,0-2,FA104,"五/10,11",,,https://course.thu.edu.tw/view/113/2/6956,"一. 造形藝術形式分析
二. 研究與運用造形的基本要素 
三. 掌握造形之基本語彙 
四. 造形創作研究與表現解析造形藝術與其與不同語彙的運用，在各個時期面對不同的目的與條件，所呈現的樣貌；課堂上將藉由不同階段的重要藝術家及其作品，來分析其表現手法與內涵，並從這些案例來探討媒材轉化的運用。此外，也將探討國際上藝術發展的趨勢及其時代意義，以近年國內、外國際展演等作品賞析為例，配合課程內容，從形式與思想觀念中讓學生對己身造形的創作有所認知，解析其創作的內涵及爬梳脈絡，以擴大其創作能量。", 20,5            ,15,
6957,美術系碩士在職專班,東海課程-美術系碩士在職專班公共藝術專題研究(林文海老師1132-6957) ,林文海,選修課,0-2,FA305,"六/9,10",,,https://course.thu.edu.tw/view/113/2/6957,"一、探討公共藝術的多元內容與表現方式，建立公共藝術的美學觀，提高公眾審美文化品質與生活。
二、培養公共藝術創作與研究人才，內容包括公共空間研究、實地考察、創意構思和分析實踐技能等。
三、採取案例實作方式，研究生直接參與校園或社區公共藝術製作，並分析比較國內外現有的公共藝術作品，發掘其中的可能與問題。
四、以藝術創作者的角度思考公共藝術應該有的定位，並實際設計規劃，讓學生更瞭解在創作上該如何表現與詮釋公共藝術。", 20,9            ,11,
6958,美術系碩士在職專班,東海課程-美術系碩士在職專班西洋繪畫造形研究（二）(張守為老師1132-6958) ,張守為,選修課,0-2,FA107,"三/12,13",,,https://course.thu.edu.tw/view/113/2/6958,本課程旨在協助碩士班、碩士在職專班階段之修課學生，對其繪畫創作透過對作品發展脈絡的梳理，找到個人創作的獨特語言，並嘗試著在現有的基礎上，進行系統性的媒材實驗，並深入探索媒材的可能性，並實踐在個人創作上。, 20,16            ,4,
6959,美術系碩士在職專班,東海課程-美術系碩士在職專班當代藝術實踐與文化研究（二）(徐嘒壎老師1132-6959) ,徐嘒壎,選修課,0-2,FA102,"一/10,11",,,https://course.thu.edu.tw/view/113/2/6959,本課程為創作課程，以研討跨域視野的當代藝術相關範疇為目標，透過課堂作品師生間的共評討論、分析當代文化現象，並將當代相關藝術家的作品實踐融入教學，培養學生對社會環境的關懷，發展自身創作脈絡，學習聆聽多元的觀點、觀察與閱讀作品的能力、與溝通思辨的方式。, 15,7            ,8,
6960,美術系碩士在職專班,東海課程-美術系碩士在職專班台灣美術專題(李思賢老師1132-6960) ,李思賢,選修課,0-2,FA104,"五/12,13",,,https://course.thu.edu.tw/view/113/2/6960,"一、建立史觀。
二、理解台灣當代藝術源流及其內涵。
三、由台灣美術史中可供判斷內容進行專題研究探討。
四、進行口述歷史訪談，建立台灣美術影音資料庫。
◎ 課程內涵：
本課以台灣現代美術史為基礎，課程內容之主軸，基本以台灣現代美術內容為經、時代思考與民族立場為緯，縱橫出台灣現代藝術所應有之判讀，並透過田調訪談做第一手資料收集。 
課程期間，全班進行口述歷史訪談，並做影音資料記錄與整理，期末自提研究主題做口語報告和書面資料整合，磨練學生研究方法和藝術史觀之建立。", 20,14            ,6,
6961,美術系碩士在職專班,東海課程-美術系碩士在職專班美學跨領域研究(沈裕昌老師1132-6961) ,沈裕昌,選修課,0-2,FA102,"二/12,13",,,https://course.thu.edu.tw/view/113/2/6961,掌握文本分析與視覺藝術作品分析的基本能力，嘗試透過創作建立起跨學科的對話關係。, 20,27            ,-7,
6962,美術系碩士在職專班,東海課程-美術系碩士在職專班多元文化與藝術教育(李靜芳老師1132-6962) ,李靜芳,選修課,0-2,FA102,"四/12,13",,,https://course.thu.edu.tw/view/113/2/6962,全球化是今日世界面貌改變的一個基本力量，而這股趨勢也帶來國際社會的高度關注，因為它引發了各界共同關注的政治、社會、經濟、文化與教育等的議題。拜科技之賜，資訊的傳播速度之快已經是無遠弗屆。強勢文化的在各地的殖民，也造成許多弱勢文化與在地文化的流失。加上各國人口基於各種因素快速的進行國際移動，已經造成了各地前所未有的文化多元性與複雜性。台灣社會本就因族群豐富而呈現多元文化面貌，另外，也因為外籍移工與新住民的移入而產生多元文化上諸多現象與議題。因此，在教育上必須正視這個問題。而透過藝術教育豐富的視覺影像傳達與詮釋上，可以協助學生從創意思辨與實踐上更易於理解多元文化的意涵，內容，並進行相關議題的探究，在了解己身文化的同時，能包容與理解他者的文化，共處一個和諧共榮的社會。, 20,13            ,7,
